,CEO,Ticker,Sector,Quarter,Year,Date,CEOScore,AnalystScore,OtherExecScore,CEO_Word_Count,Analyst_Word_Count,OtherExec_Word_Count,CEO_Sent_Count,Analyst_Sent_Count,OtherExec_Sent_Count,CEO_Pos_Fin,CEO_Neg_Fin,CEO_Fin_Score1,CEO_Fin_Score2,Openness_Raw,Concientiousness_Raw,Extraversion_Raw,Agreeableness_Raw,Neuroticism_Raw,Openness_Percentile,Concientiousness_Percentile,Extraversion_Percentile,Agreeableness_Percentile,Neuroticism_Percentile,Next_Date,Time_Delta,twenty_ret,twentyfive_ret,thirty_ret,thirtyfive_ret,revenuegrowth,nopat,nopatmargin,investedcapital,investedcapitalturnover,investedcapitalincreasedecrease,freecashflow,netnonopex,netnonopobligations,ebit,depreciationandamortization,ebitda,capex,dfcfnwc,dfnwc,nwc,debt,ltdebtandcapleases,netdebt,totalcapital,bookvaluepershare,tangbookvaluepershare,marketcap,enterprisevalue,pricetobook,pricetotangiblebook,pricetorevenue,pricetoearnings,dividendyield,earningsyield,evtoinvestedcapital,evtorevenue,evtoebitda,evtoebit,evtonopat,evtoocf,evtofcff,ebitdagrowth,ebitgrowth,nopatgrowth,netincomegrowth,epsgrowth,ocfgrowth,fcffgrowth,investedcapitalgrowth,revenueqoqgrowth,ebitdaqoqgrowth,ebitqoqgrowth,nopatqoqgrowth,netincomeqoqgrowth,epsqoqgrowth,ocfqoqgrowth,fcffqoqgrowth,investedcapitalqoqgrowth,grossmargin,ebitdamargin,operatingmargin,ebitmargin,profitmargin,costofrevtorevenue,sgaextorevenue,rdextorevenue,opextorevenue,taxburdenpct,interestburdenpct,efftaxrate,assetturnover,arturnover,invturnover,faturnover,apturnover,dso,dio,dpo,ccc,finleverage,leverageratio,compoundleveragefactor,ltdebttoequity,debttoequity,roic,nnep,roicnnepspread,rnnoa,roe,croic,oroa,roa,noncontrollinginterestsharingratio,roce,divpayoutratio,augmentedpayoutratio,ocftocapex,stdebttocap,ltdebttocap,debttototalcapital,preferredtocap,noncontrolinttocap,commontocap,debttoebitda,netdebttoebitda,ltdebttoebitda,debttonopat,netdebttonopat,ltdebttonopat,altmanzscore,ebittointerestex,nopattointerestex,ebitlesscapextointerestex,nopatlesscapextointex,ocftointerestex,ocflesscapextointerestex,fcfftointerestex,currentratio,quickratio,dfcfnwctorev,dfnwctorev,nwctorev,normalizednopat,normalizednopatmargin,pretaxincomemargin,adjweightedavebasicsharesos,adjbasiceps,adjweightedavedilutedsharesos,adjdilutedeps,adjweightedavebasicdilutedsharesos,adjbasicdilutedeps,FFR_0,FFR_60,FFR_90,FFR_120,FFR_30,T10_0,T10_60,T10_90,T10_120,T10_30,Tax_Law
630,Luther C. Kissam,ALB,Materials,Q3,2014,2014-10-23 23:03:00,0.13,0.0,0.09,3997,0,2637,162,0,116,10,8,1.25,0.111111111,0.805507838,0.648767183,0.576269955,0.722496238,0.516718751,0.962529545,0.671537924,0.714355414,0.310089782,0.809346625,2015-01-29 16:10:00,97.0,0.008107155445893565,0.01075079309129361,0.09940077546704265,0.07402185407120189,0.070716,402069862.3,0.165353,1811289000.0,1.254,-255425000.0,657494862.3,65769862.3,224018000.0,512276000.0,106237000.0,618513000.0,97000000.0,410745000.0,1063865000.0,695597000.0,1052375000.0,684107000.0,202743000.0,2639646000.0,18.5197,14.7302,4323368538.6,4656641538.6,2.9678,3.7314,1.778,14.048,0.019377,0.071185,2.5709,1.9151,7.5288,9.0901,11.5817,8.5305,7.0824,0.302015,0.380895,0.295403,0.044562,0.098551,0.092186,1.402281,-0.12359,0.021519,-0.047154,-0.05284,-0.018767,-0.04678,-0.04534,-0.005958,0.08431,-0.017605,0.352859,0.254366,0.21354,0.210675,0.138305,0.647141,0.074631,0.036274,0.139319,0.705332,0.930742,0.22566,0.7086,5.5815,3.6864,1.8855,7.8934,65.3943,99.0117,46.2409,118.1651,0.2255,2.169,2.0188,0.431,0.663,0.207359,0.184337,0.023022,0.005192,0.212551,0.339089,0.149275,0.097996,0.076028,0.196391,0.267535,0.713565,5.627629,0.139514,0.259166,0.39868,0.0,0.04945,0.55187,1.7015,0.3278,1.1061,2.6174,0.5042,1.7015,3.4953,14.4389,11.3326,11.7048,8.5986,15.386,12.652,18.5319,1.8559,1.3261,0.16892,0.437518,0.286067,455569014.5,0.187354,0.196085,78244000.0,3.82,78659000.0,3.79,78300000.0,3.82,0.0,,0.0,-0.010000000000000009,0.0,-0.10999999999999988,,-0.18999999999999995,-0.2799999999999998,-0.25,0.0
631,Luther C. Kissam,ALB,Materials,Q4,2014,2015-01-29 16:10:00,0.109,0.082,0.09,2776,1388,1575,121,69,75,7,1,7.0,0.75,0.811494788,0.638483078,0.548407769,0.69037539,0.517239506,0.975485934,0.588492237,0.476783213,0.096189289,0.811848587,2015-05-07 09:00:00,97.0,0.026153519030406056,0.05783542419732084,0.12566446948756105,0.16946629810759087,0.021417,247774706.3,0.101317,1760414000.0,1.2503,-391006000.0,638780706.3,86868706.3,271779000.0,254537000.0,103572000.0,358109000.0,110576000.0,430292000.0,2920060000.0,2208964000.0,2934131000.0,2223035000.0,250321000.0,4422766000.0,17.1862,13.5531,4459602012.5,4839093012.5,3.2804,4.1598,1.8236,33.4514,0.019511,0.029894,2.7488,1.9787,13.5129,19.0114,19.5302,9.8234,7.5755,-0.471325,-0.553445,-0.427353,-0.634167,-0.655102,0.138036,1.605211,-0.181743,0.005741,-0.421016,-0.503125,-0.383752,-0.52154,-0.55409,-0.097587,-0.028463,-0.028088,0.315205,0.146433,0.110935,0.104082,0.065795,0.684795,0.145217,0.036111,0.204269,0.754793,0.837517,0.086706,0.5553,5.2786,4.2162,1.8892,7.6142,69.1474,86.5706,47.9365,107.7815,0.2106,2.7257,2.2828,1.4933,1.971,0.12668,0.255337,-0.128658,-0.027091,0.099589,0.326589,0.057797,0.036537,0.07569,0.092051,0.619225,1.551446,4.454936,0.160781,0.502635,0.663415,0.0,0.029206,0.307379,8.1934,0.699,6.2077,11.8419,1.0103,8.972,2.2312,6.1545,5.991,3.4809,3.3173,11.9109,9.2372,15.4452,2.9379,2.5655,0.175949,1.194031,0.903259,299015039.4,0.122269,0.08717,78696000.0,1.69,79102000.0,1.69,78900000.0,1.69,0.03,,0.039999999999999994,0.020000000000000004,-0.020000000000000004,-0.41000000000000014,,-0.5800000000000001,-0.6499999999999999,-0.43000000000000016,0.0
632,Luther C. Kissam,ALB,Materials,Q1,2015,2015-05-07 09:00:00,0.117,0.217,0.122,2240,2093,2607,108,152,137,4,11,0.363636364,-0.466666667,0.795300002,0.657678705,0.554018596,0.677709245,0.515396441,0.92800594,0.737361013,0.526911387,0.052382037,0.802902429,2015-08-06 13:17:00,91.0,-0.008788449466415604,-0.0014124293785310155,-0.08035153797865659,-0.1308851224105461,0.16052,206988772.4,0.075817,6378319000.0,0.6458,4301496000.0,-4094507227.6,63168772.4,3130989000.0,262114000.0,139749000.0,401863000.0,143650000.0,440587000.0,702008000.0,230199000.0,4013121000.0,3541312000.0,3098728000.0,7260451000.0,28.6674,-14.2778,5402653016.2,8639328016.2,1.7375,nm,1.9789,45.0792,0.022385,0.022183,1.3545,3.1645,21.4982,32.9602,41.7381,22.1961,nm,-0.380151,-0.513151,-0.494507,-0.653072,-0.704497,-0.194784,-14.612006,2.07119,0.116359,0.122181,0.029768,-0.164609,-0.106186,-0.183432,-0.209866,-7.409879,2.623193,0.305378,0.147197,0.084268,0.096009,0.052679,0.694622,0.151201,0.033783,0.22111,0.74217,0.739308,0.100287,0.4089,4.6553,3.6452,1.3798,7.2343,78.4048,100.1305,50.4538,128.0814,0.6995,2.6842,1.9844,1.0905,1.2358,0.048962,0.036302,0.01266,0.008856,0.057818,-0.968525,0.039258,0.02154,0.052422,0.054787,0.707725,1.403039,2.709551,0.064983,0.487754,0.552737,0.0,0.019,0.428263,9.9863,7.7109,8.8122,19.3881,14.9705,17.1087,1.0935,3.8359,3.0292,1.7337,0.9269,5.6962,3.5939,-59.9217,1.1581,0.667,0.161381,0.257136,0.084319,295725623.3,0.10832,0.07098,108130000.0,1.38,108464000.0,1.38,107800000.0,1.38,0.010000000000000009,,0.020000000000000004,0.010000000000000009,0.010000000000000009,-0.06000000000000005,,0.2300000000000002,0.2200000000000002,0.29000000000000026,0.0
633,Luke C. Kissam,ALB,Materials,Q2,2015,2015-08-06 13:17:00,0.117,0.196,0.14,1820,2033,2462,78,135,128,2,4,0.5,-0.333333333,0.788586779,0.642918774,0.558890769,0.6833188,0.511599119,0.894501818,0.625050062,0.570124803,0.069292792,0.783677043,2015-11-05 16:47:00,91.0,-0.013287117273252411,-0.029077604467552438,-0.11977662237627573,-0.02330059695744273,0.194638,182719340.8,0.064255,6525826000.0,0.6795,4682077000.0,-4499357659.2,8938340.8,3209916000.0,232403000.0,182327000.0,414730000.0,175629000.0,506765000.0,714003000.0,286003000.0,3990308000.0,3562308000.0,3177628000.0,7306218000.0,28.2316,-13.5846,5895426438.9,9209887438.9,1.8544,nm,2.0732,39.4216,0.021584,0.025367,1.4113,3.2387,22.2069,39.629,50.4046,27.8543,nm,-0.361091,-0.570304,-0.554082,-0.507429,-0.607053,-0.397899,-8.42013,2.539433,0.041599,0.032018,-0.113351,-0.11725,0.208323,0.130435,-0.150509,-0.098876,0.023126,0.294823,0.145843,0.07001,0.081726,0.061111,0.705177,0.152547,0.032429,0.224814,1.141749,0.654923,0.082204,0.43,4.9144,4.1236,1.4741,7.6029,74.272,88.5144,48.0078,114.7786,0.6939,2.6767,1.753,1.0743,1.2034,0.043663,0.005214,0.038449,0.02668,0.070342,-1.07517,0.035145,0.02628,0.052407,0.066656,0.695364,0.695364,1.882633,0.05858,0.487572,0.546152,0.0,0.018728,0.435119,9.6215,7.6619,8.5895,21.8385,17.3908,19.4961,1.1591,2.8979,2.2784,0.7079,0.0884,4.1229,1.9329,-56.1038,1.2091,0.6709,0.178208,0.251084,0.100575,286691817.5,0.100817,0.053524,112189000.0,1.55,112607000.0,1.56,113400000.0,1.55,0.010000000000000009,,0.010000000000000009,0.020000000000000018,0.010000000000000009,-0.18000000000000016,,0.06999999999999984,0.31000000000000005,-0.040000000000000036,0.0
634,Luke C. Kissam,ALB,Materials,Q3,2015,2015-11-05 16:47:00,0.127,0.146,0.157,3760,2767,1567,197,180,87,2,7,0.285714286,-0.555555556,0.783924711,0.603894588,0.532846091,0.686209753,0.479271534,0.86537833,0.302255651,0.342018328,0.079512437,0.583634604,2016-02-18 14:51:00,104.0,0.024252223120452766,-0.05173807599029902,0.03435731608730806,-0.010711398544866493,0.190364,159616757.2,0.055145,6461782000.0,0.6997,4650493000.0,-4490876242.8,-3696242.8,3187268000.0,219092000.0,225600000.0,444692000.0,198462000.0,448245000.0,682735000.0,398367000.0,3843332000.0,3558964000.0,3154973000.0,7117846000.0,27.9401,-13.8931,4733890803.4,8018888803.4,1.5055,nm,1.6355,33.303,0.027221,0.030027,1.241,2.7704,18.0325,36.6006,50.2384,21.1597,nm,-0.28103,-0.572316,-0.603012,-0.514383,-0.680739,-0.305763,-7.830283,2.567505,0.017863,0.072245,-0.057276,-0.126438,-0.060237,-0.224359,0.146154,0.001885,-0.009814,0.294348,0.153635,0.061853,0.075693,0.056422,0.705652,0.155052,0.031686,0.232495,1.272404,0.585827,0.108446,0.443,5.1726,4.096,1.511,7.0741,70.5642,89.1107,51.5968,108.0781,0.7017,2.688,1.5747,1.0869,1.1737,0.038587,-0.002167,0.040754,0.028595,0.067182,-1.085661,0.03353,0.024993,0.053592,0.063582,0.852124,0.852124,1.909534,0.039951,0.500006,0.539957,0.0,0.018267,0.441775,8.6427,7.0947,8.0032,24.0785,19.7659,22.2969,1.0803,2.4144,1.759,0.2273,-0.4281,4.1763,1.9892,-49.4906,1.3012,0.7025,0.154862,0.235875,0.13763,277695106.1,0.09594,0.044343,112202000.0,1.2,112544000.0,1.21,112700000.0,1.2,-0.020000000000000018,,-0.020000000000000018,-0.010000000000000009,-0.010000000000000009,0.1299999999999999,,0.07999999999999963,0.03999999999999959,0.20999999999999996,0.0
635,Luke C. Kissam,ALB,Materials,Q4,2015,2016-02-18 14:51:00,0.137,0.169,0.055,4171,2345,1198,223,166,62,6,8,0.75,-0.142857143,0.792194406,0.643735105,0.563069181,0.69532684,0.518873755,0.91368902,0.631667832,0.60654634,0.119194241,0.819567885,2016-05-11 09:00:00,82.0,0.0011025358324144646,0.018743109151047335,0.19808893789048146,0.2171995589856669,0.155745,332745625.7,0.117727,3781876000.0,1.0199,2021462000.0,-1688716374.3,-27318374.3,380563000.0,392394000.0,260076000.0,652470000.0,227649000.0,675577000.0,889311000.0,214317000.0,3817157000.0,3142163000.0,3167839000.0,7218470000.0,29.1727,12.6391,5995625439.6,9310385439.6,1.8423,4.2523,2.1213,17.9024,0.021583,0.055858,2.4618,3.294,14.2694,23.7271,27.9805,25.8041,nm,0.821987,0.541599,0.342936,1.237729,0.775148,-0.267553,-3.643656,1.148288,-0.023509,0.46724,0.791001,1.084653,1.204748,1.479339,-0.047919,0.623967,-0.414732,0.304353,0.230846,0.122101,0.13883,0.127392,0.695647,0.106297,0.031555,0.182252,1.158716,0.791918,0.03583,0.3814,6.2288,4.9286,1.591,8.3441,58.5988,74.0577,43.7434,88.9131,0.1334,3.0309,2.4002,0.9238,1.1223,0.120075,-0.083755,0.20383,0.027192,0.147267,-0.609393,0.052951,0.048588,0.056461,0.138952,0.396007,0.409294,1.58494,0.093509,0.435295,0.528804,0.0,0.020353,0.450842,5.8503,4.8551,4.8158,11.4717,9.5203,9.4431,1.2724,4.8058,4.0753,2.0177,1.2872,4.419,1.6309,-20.6824,1.1326,0.4247,0.239021,0.314641,0.075826,453744122.7,0.160536,0.109942,111182000.0,3.01,111556000.0,3.0,111300000.0,3.01,0.010000000000000009,,0.26,0.25,0.020000000000000018,-0.43999999999999995,,-0.5099999999999998,-0.29000000000000004,-0.31000000000000005,0.0
636,Luther C. Kissam,ALB,Materials,Q1,2016,2016-05-11 09:00:00,0.111,0.175,0.116,2361,2429,2879,131,152,178,8,2,4.0,0.6,0.79448414,0.666142292,0.544060641,0.695276952,0.528442499,0.924434137,0.792948242,0.438155838,0.118944581,0.860698556,2016-11-08 13:47:00,181.0,0.003438698584843342,0.00740642772120093,0.11625446369527849,0.14204470308160289,-0.047937,410078203.0,0.157769,6508230000.0,0.4034,129911000.0,280167203.0,-138384797.0,2813359000.0,548595000.0,256642000.0,805237000.0,229028000.0,622665000.0,875047000.0,390293000.0,3590105000.0,3105351000.0,2861022000.0,7284976000.0,31.394,-9.9514,6953054151.1,9968642151.1,1.964,nm,2.675,13.3718,0.019057,0.074784,1.5317,3.8352,12.3798,18.1712,24.3091,20.439,35.581,1.00376,1.092963,0.981162,2.813538,2.347826,0.253066,1.068425,0.020368,-0.080382,0.234136,0.398072,0.232407,0.523238,0.54,0.351756,1.165905,0.7209,0.324827,0.309798,0.165394,0.21106,0.211009,0.675173,0.095146,0.031766,0.159433,1.124875,0.888774,0.046103,0.2703,3.8141,3.0483,1.018,5.4449,95.6975,119.7376,67.0356,148.3995,0.8563,2.7706,2.4624,0.8404,0.9716,0.063644,-0.04656,0.110205,0.094364,0.158008,0.043482,0.057045,0.057031,0.042135,0.151351,0.279689,0.288411,2.129552,0.066542,0.426268,0.492809,0.0,0.021217,0.485973,4.4584,3.553,3.8564,8.7547,6.9768,7.5726,1.5114,8.9907,6.7206,5.2373,2.9672,7.9932,4.2397,4.5916,1.3186,0.739,0.239557,0.336655,0.150157,490711075.3,0.188791,0.187585,112260000.0,4.64,112770000.0,4.62,112400000.0,4.64,0.010000000000000009,,-0.010000000000000009,0.010000000000000009,0.0,-0.25,,0.10000000000000009,-0.3900000000000001,0.0,0.0
637,John McGlade,APD,Materials,Q2,2014,2014-04-23 16:03:00,0.115,0.155,0.118,1770,2418,2269,64,112,93,3,2,1.5,0.2,0.83422999,0.689174762,0.573881168,0.706620289,0.525542003,0.996323847,0.904989965,0.695892093,0.18540824,0.84896632,2014-07-23 14:39:00,90.0,-0.00487272116273207,-0.012685877509871504,0.03217676216079978,0.08233218516340428,0.02689,1030542686.0,0.100431,12451100000.0,0.8653,1183800000.0,-153257314.0,-5757314.0,4579700000.0,1332600000.0,925600000.0,2258200000.0,1619100000.0,1006600000.0,1363500000.0,189600000.0,6167100000.0,4993200000.0,4579700000.0,14038500000.0,34.2992,23.6519,20905374683.6,25985574683.6,2.8362,4.113,2.0373,20.9221,0.029811,0.047796,2.087,2.5324,11.5072,19.4999,25.2154,13.1267,nm,-0.009561,-0.050043,-0.036864,-0.151686,-0.166369,0.212916,0.836493,0.105065,0.009613,-0.000929,-0.003738,-0.002532,-0.007756,-0.012712,0.087155,0.245193,0.008235,0.265008,0.220072,0.129868,0.129868,0.100992,0.734992,0.104842,0.013137,0.13514,0.766381,1.014708,0.226668,0.5833,4.7551,10.8252,1.1529,4.0957,76.7602,33.7177,89.1169,21.361,0.6039,2.3793,2.4143,0.6343,0.7835,0.086898,-0.001289,0.088187,0.053261,0.140159,-0.012923,0.07575,0.058907,0.07108,0.130196,0.575992,0.575992,1.222655,0.08362,0.355679,0.439299,0.0,0.035652,0.525049,2.731,2.028,2.2111,5.9843,4.444,4.8452,2.8436,9.8274,7.5999,-2.1128,-4.3404,14.5988,2.6586,-1.1302,1.061,0.8155,0.098098,0.132879,0.018477,1219235778.7,0.11882,0.131778,212400000.0,4.72,214900000.0,4.66,213200000.0,4.72,0.03,,0.03,0.020000000000000004,0.010000000000000009,-0.029999999999999805,,-0.08999999999999986,-0.29000000000000004,-0.040000000000000036,0.0
638,Seifi Ghasemi,APD,Materials,Q3,2014,2014-07-23 14:39:00,0.203,0.155,0.126,2632,2074,1230,118,106,46,5,2,2.5,0.428571429,0.805546573,0.677631457,0.542198739,0.728858603,0.515426081,0.962628569,0.856114988,0.42176856,0.368603327,0.803048304,2014-10-30 13:40:00,98.0,-0.0008870490833826475,0.00044352454169132373,-0.021067415730337036,-0.016706091070372492,0.014589,1053928580.7,0.101844,12739700000.0,0.8522,1193000000.0,-139071419.29999995,-7471419.3,4542100000.0,1363300000.0,934900000.0,2298200000.0,1673700000.0,1031100000.0,1368700000.0,183700000.0,6136000000.0,4951000000.0,4542100000.0,14333600000.0,35.7321,25.156,22775883611.8,27818883611.8,2.9592,4.2033,2.2009,22.2247,0.027994,0.044995,2.1836,2.6882,12.1046,20.4055,26.3954,13.3366,nm,0.045682,0.046198,0.045933,0.032993,0.014925,0.327162,0.884699,0.10332,0.008508,0.017713,0.023038,0.022693,0.024221,0.021459,0.053698,0.092563,0.023179,0.267034,0.22208,0.131739,0.131739,0.102566,0.732966,0.104025,0.013055,0.135295,0.765856,1.016577,0.226928,0.578,4.6965,10.8661,1.1344,4.0964,77.7175,33.5906,89.1026,22.2055,0.5914,2.3464,2.3853,0.604,0.7485,0.086792,-0.001656,0.088447,0.05231,0.139101,-0.011453,0.076146,0.059284,0.067054,0.129774,0.565197,0.565197,1.246281,0.082673,0.345412,0.428085,0.0,0.034946,0.536969,2.6699,1.9764,2.1543,5.822,4.3097,4.6977,2.9416,10.3673,8.0147,-2.3605,-4.7131,15.8624,3.1346,-1.0576,1.0582,0.8029,0.099638,0.132261,0.017751,1242558063.4,0.120071,0.133923,212900000.0,4.81,215400000.0,4.76,213600000.0,4.81,0.0,,-0.010000000000000009,0.0,-0.010000000000000009,-0.06000000000000005,,-0.2200000000000002,-0.27,-0.1499999999999999,0.0
639,Seifollah Ghasemi,APD,Materials,Q4,2014,2014-10-30 13:40:00,0.131,0.075,0.089,2750,1412,1276,156,76,62,4,2,2.0,0.333333333,0.808392731,0.697128742,0.538477331,0.715295244,0.535205652,0.969340306,0.930704244,0.389444681,0.249287948,0.885596439,2015-01-29 17:14:00,91.0,0.0020090780564030824,0.004613438499888419,0.027308579507403945,0.047176129176278024,0.025402,976815292.2,0.093574,12332600000.0,0.851,130300000.0,846515292.2,-16284707.8,4524000000.0,1339100000.0,956900000.0,2296000000.0,1362700000.0,1289200000.0,1625800000.0,331800000.0,6118500000.0,4824500000.0,4524000000.0,13927100000.0,34.2277,25.6166,23163928185.5,28130728185.5,3.1448,4.2019,2.219,23.3578,0.028057,0.042812,2.281,2.6948,12.2521,21.0072,28.7984,12.8445,33.2312,0.02895,0.011099,-0.044612,-0.03816,-0.014957,0.410147,2.570903,0.010678,0.008745,-0.000957,-0.017751,-0.073167,-0.064349,-0.031513,0.049954,7.086911,-0.031955,0.269097,0.219944,0.128279,0.128279,0.095134,0.730903,0.101035,0.013392,0.140818,0.727333,1.01964,0.270543,0.586,6.1989,10.8065,1.1282,4.3157,58.8811,33.7761,84.5754,8.0818,0.5949,2.3161,2.3616,0.6178,0.7836,0.079627,-0.003559,0.083185,0.049487,0.129114,0.069005,0.075169,0.055746,0.063406,0.120927,0.632061,0.632061,1.607177,0.092912,0.346411,0.439323,0.0,0.031794,0.528883,2.6649,1.9704,2.1013,6.2637,4.6314,4.939,3.039,10.7042,7.8083,-0.1886,-3.0846,17.5068,6.6139,6.7667,1.112,0.6676,0.123498,0.155743,0.031785,1216295884.0,0.116515,0.130798,212700000.0,4.66,215200000.0,4.61,212800000.0,4.66,0.01999999999999999,,0.0,-0.010000000000000009,0.01999999999999999,-0.03000000000000025,,-0.20000000000000018,-0.3200000000000003,-0.20000000000000018,0.0
640,Seifollah Ghasemi,APD,Materials,Q1,2015,2015-01-29 17:14:00,0.146,0.186,0.12,2326,1685,2638,141,124,117,0,4,0.0,-1.0,0.799451492,0.681913853,0.576446982,0.758392079,0.518310901,0.94420996,0.87592258,0.715702187,0.658121073,0.816931997,2015-04-30 10:00:00,90.0,-0.00027463096464120865,0.040302094061105416,0.04359766563680051,0.04421558530724337,0.028612,1011615512.0,0.096765,12390000000.0,0.8452,40600000.0,971015512.0,-19884488.0,4598000000.0,1383500000.0,958200000.0,2341700000.0,1418100000.0,1234200000.0,1473000000.0,135300000.0,6089000000.0,4751300000.0,4598000000.0,13881000000.0,33.9404,25.6953,25966733690.2,31005233690.2,3.5322,4.6656,2.4838,25.3062,0.025692,0.039516,2.5024,2.9658,13.2405,22.4107,30.6492,14.553,31.9307,0.036013,0.034315,-0.020851,-0.012352,0.008475,0.170026,5.782347,0.003288,0.001466,0.019904,0.033157,0.035626,0.038667,0.032538,-0.027213,0.147074,0.004654,0.273505,0.223994,0.132338,0.132338,0.098668,0.726495,0.098715,0.013554,0.141167,0.726972,1.025587,0.2688,0.5881,5.6467,10.826,1.1146,4.332,64.6395,33.715,84.2576,14.097,0.5886,2.2828,2.3412,0.6098,0.7814,0.081782,-0.004339,0.08612,0.050688,0.132469,0.0785,0.077833,0.05803,0.061509,0.124321,0.622588,0.622588,1.502362,0.096369,0.342288,0.438657,0.0,0.031734,0.529609,2.6002,1.9635,2.029,6.0191,4.5452,4.6967,3.2496,11.4433,8.3674,-0.2862,-3.3622,17.622,5.8925,8.0316,1.0451,0.6037,0.118057,0.140899,0.012942,1262270949.3,0.120742,0.135724,214200000.0,4.81,216600000.0,4.76,213600000.0,4.81,0.03,,0.039999999999999994,0.020000000000000004,-0.020000000000000004,-0.41000000000000014,,-0.5800000000000001,-0.6499999999999999,-0.43000000000000016,0.0
641,Seifi Ghasemi,APD,Materials,Q2,2015,2015-04-30 10:00:00,0.166,0.108,0.133,1803,1325,1735,83,61,61,4,2,2.0,0.333333333,0.814742217,0.686727686,0.54553545,0.694194659,0.547983683,0.980776719,0.895813775,0.451213309,0.113619124,0.923657525,2015-07-30 20:07:00,91.0,0.0198260869565217,0.016973913043478246,0.008347826086956443,-0.05314782608695642,0.002505,1010923730.5,0.098273,12266900000.0,0.8323,-184200000.0,1195123730.5,-25976269.5,4510600000.0,1375700000.0,962400000.0,2338100000.0,1189000000.0,1256200000.0,1451900000.0,33200000.0,5930200000.0,4511500000.0,4510600000.0,13686500000.0,33.7282,25.868,27480559358.5,32414959358.5,3.7478,4.8866,2.6714,26.613,0.024682,0.037576,2.6425,3.1511,13.8638,23.5625,32.0647,15.0592,27.1227,0.035382,0.032343,-0.019037,0.000579,0.023605,0.087341,8.798151,-0.014794,-0.016013,-0.001537,-0.005638,-0.000684,0.005235,0.002101,0.010326,0.230798,-0.009935,0.28301,0.227289,0.133733,0.133733,0.100798,0.71699,0.098076,0.014028,0.149277,0.729287,1.03351,0.265157,0.5802,5.5301,10.8576,1.0945,4.2551,66.0019,33.6169,85.7792,13.8396,0.5817,2.2688,2.3449,0.5817,0.7646,0.081797,-0.005715,0.087512,0.050904,0.1327,0.096701,0.077599,0.058488,0.059145,0.124852,0.633523,0.633523,1.810345,0.103657,0.329631,0.433288,0.0,0.030965,0.535747,2.5363,1.9292,1.9296,5.8661,4.4619,4.4628,3.3648,12.1959,8.9621,1.6551,-1.5787,19.0824,8.5417,10.5951,1.0108,0.5635,0.122116,0.141141,0.003227,1312797299.2,0.127618,0.138215,214900000.0,4.83,217400000.0,4.77,214800000.0,4.83,0.020000000000000004,,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.04999999999999982,,0.3699999999999999,-0.1200000000000001,0.10999999999999988,0.0
642,Seifollah Ghasemi,APD,Materials,Q3,2015,2015-07-30 20:07:00,0.174,0.156,0.113,2442,2267,1351,137,161,75,2,5,0.4,-0.428571429,0.810061228,0.727622122,0.626412693,0.773805933,0.571733753,0.972787937,0.983613275,0.954470384,0.786712453,0.967945665,2015-10-29 13:47:00,90.0,-0.005026879843608175,0.026460936954548774,-0.04754590518746075,-0.08873839279480542,-0.021839,1020507622.6,0.100816,12412900000.0,0.8049,-326800000.0,1347307622.6,-26092377.4,4403700000.0,1386700000.0,956400000.0,2343100000.0,1046400000.0,1140800000.0,1356100000.0,183400000.0,5863200000.0,4690500000.0,4403700000.0,13872400000.0,34.8942,27.0501,25002482108.8,29829382108.8,3.2959,4.2516,2.47,24.1011,0.027477,0.041492,2.4031,2.9468,12.7307,21.5111,29.2299,13.0796,22.14,0.019537,0.017164,-0.031711,-0.013944,0.004202,0.093341,10.687883,-0.025652,-0.015981,0.002138,0.007996,0.00948,0.009355,0.002096,0.059512,0.127337,0.011902,0.291469,0.231474,0.136992,0.136992,0.103393,0.708531,0.096656,0.014216,0.154478,0.729236,1.034975,0.264075,0.5626,5.347,10.4542,1.049,3.9924,68.2619,34.9142,91.4243,11.7519,0.552,2.2205,2.2982,0.5856,0.7321,0.081145,-0.005833,0.086979,0.04801,0.129156,0.107131,0.077065,0.058164,0.057019,0.121791,0.637684,0.637684,2.179472,0.084535,0.338117,0.422652,0.0,0.030507,0.546841,2.5023,1.8794,2.0018,5.7454,4.3152,4.5962,3.2216,12.6408,9.3027,3.1021,-0.236,20.7894,11.2507,12.2817,1.0628,0.6184,0.112699,0.133969,0.018118,1366834071.9,0.135029,0.141783,215200000.0,4.84,217400000.0,4.78,215400000.0,4.84,0.06000000000000001,,0.010000000000000009,0.020000000000000018,0.06000000000000001,0.1599999999999997,,0.1599999999999997,0.4099999999999997,-0.07000000000000028,0.0
